x	y	set
1.00000733218725	0.999993241340342	2
1.00000698851655	0.999993810240669	2
1.00000661726513	0.999994403569417	2
1.00000621989808	0.999995018985061	2
1.00000579798358	0.999995654058911	2
1.00000535318667	0.999996306284687	2
1.00000488726271	0.999996973088418	2
1.00000440205044	0.999997651838594	2
1.00000389946473	0.999998339856549	2
1.00000338148902	0.999999034427038	2
1.00000285016749	0.999999732808943	2
1.00000230759701	1.0000004322461	2
1.00000175591884	1.00000112997817	2
1.00000119731019	1.00000182325154	2
1.00000063397564	1.00000250933016	2
1.00000006813842	1.0000031855064	2
0.999999502031645	1.00000384911168	2
0.999998937889507	1.00000449752701	2
0.999998377938446	1.00000512819338	2
0.999997824388373	1.00000573862178	2
0.999997279423939	1.00000632640308	2
0.999996745195919	1.00000688921751	2
0.99999622381272	1.00000742484385	2
0.99999571733206	1.00000793116815	2
0.999995227752847	1.0000084061921	2
0.999994757007289	1.00000884804094	2
0.999994306953265	1.00000925497081	2
0.999993879366995	1.00000962537567	2
0.999993475936028	1.00000995779362	2
0.999993098252582	1.00001025091269	2
0.999992747807256	1.00001050357601	2
0.99999242598315	1.00001071478636	2
0.999992134050405	1.00001088371014	2
0.999991873161188	1.00001100968062	2
0.999991644345145	1.00001109220061	2
0.999991448505339	1.00001113094441	2
0.999991286414682	1.00001112575909	2
0.999991158712887	1.00001107666508	2
0.99999106590394	1.00001098385613	2
0.999991008354115	1.00001084769852	2
0.999990986290528	1.0000106687296	2
0.999990999800236	1.0000104476557	2
0.999991048829898	1.00001018534933	2
0.999991133185987	1.00000988284572	2
0.999991252535549	1.00000954133876	2
0.999991406407522	1.00000916217628	2
0.999991594194597	1.00000874685471	2
0.99999181515561	1.0000082970132	2
0.999992068418471	1.00000781442714	2
0.999992352983607	1.00000730100115	2
0.99999266772791	1.00000675876156	2
0.999993011409164	1.00000618984842	2
0.999993382670954	1.00000559650704	2
0.999993780048018	1.00000498107915	2
0.999994201972032	1.00000434599363	2
0.999994646777795	1.00000369375694	2
0.999995112709814	1.00000302694322	2
0.999995597929218	1.00000234818415	2
0.999996100521026	1.00000166015853	2
0.999996618501703	1.00000096558173	2
0.999997149826983	1.00000026719496	2
0.99999769239995	0.999999567754469	2
0.999998244079298	0.999998870020641	2
0.999998802687796	0.999998176747127	2
0.999999366020873	0.99999749066996	2
0.999999931855317	0.999996814496766	2
1.00000049795806	0.999996150896073	2
1.00000106209496	0.999995502486784	2
1.00000162203968	0.999994871827837	2
1.0000021755824	0.99999426140811	2
1.00000272053859	0.999993673636602	2
1.00000325475759	0.99999311083292	2
1.00000377613115	0.999992575218129	2
1.0000042826017	0.999992068905986	2
1.00000477217049	0.999991593894605	2
1.00000524290547	0.999991152058563	2
1.00000569294894	0.999990745141509	2
1.00000612052485	0.999990374749283	2
1.00000652394579	0.999990042343581	2
1.00000690161973	0.999989749236181	2
1.0000072520562	0.999989496583778	2
1.00000757387225	0.999989285383408	2
1.00000786579786	0.999989116468527	2
1.00000812668098	0.999988990505709	2
1.00000835549206	0.999988907992028	2
1.00000855132811	0.99998886925309	2
1.00000871341628	0.999988874441753	2
1.00000884111689	0.999988923537517	2
1.00000893392599	0.999989016346614	2
1.00000899147729	0.999989152502769	2
1.00000901354366	0.999989331468644	2
1.00000900003799	0.999989552537959	2
1.00000895101355	0.999989814838284	2
1.00000886666381	0.999990117334475	2
1.0000087473216	0.99999045883276	2
1.00000859345788	0.999990837985452	2
1.00000840567982	0.999991253296269	2
1.00000818472844	0.999991703126231	2
1.0000079314757	0.999992185700132	2
1.00000764692098	0.999992699113548	2
1.73220239394055	0.42311728571099	2
1.7137508196549	0.46688776240039	2
1.69215548419872	0.512935217116049	2
1.66728738587452	0.561357219411463	2
1.63899161567513	0.612287199537033	2
1.60707767127565	0.665905669511609	2
1.57130538241433	0.722456581293166	2
1.53136375578117	0.782271968096617	2
1.48683785379065	0.845810577467205	2
1.43715426992083	0.913721521444397	2
1.38148549376716	0.98695596396993	2
1.31856765857186	1.06697999835743	2
1.24631128113646	1.15622931815772	2
1.16081713135401	1.25925862632206	2
1.05306981046501	1.38660289825274	2
0.887074855683269	1.58030571934844	2
0.455123455772392	1.14835431943757	2
0.611515734595455	0.945048822383186	2
0.713149605664635	0.811591100632686	2
0.794980509292555	0.704898546313815	2
0.865796313849554	0.614208653635123	2
0.929410870744108	0.534881340946876	2
0.987870207638092	0.464437459161656	2
1.04240694743369	0.401379671110244	2
1.09381786550955	0.344726077824991	2
1.14264077172056	0.2937919705994	2
1.189247515674	0.248075513909954	2
1.2338972701281	0.207192853989999	2
1.27676920624029	0.17083903977723	2
1.31798369999525	0.138763432912575	2
1.35761678440856	0.110753727154047	2
1.39571042812698	0.0866253198974266	2
1.43228012124069	0.066214130934074	2
1.46732065139313	0.0493717024034329	2
1.50081061437632	0.035961838295323	2
1.53271600473129	0.0258582968448501	2
1.56299311231106	0.0189432087195227	2
1.59159087725879	0.0151059974400816	2
1.61845280979393	0.0142426478278826	2
1.64351855174397	0.016255215959273	2
1.66672513743055	0.0210515075855791	2
1.68800799837741	0.0285448758530136	2
1.70730174692819	0.0386541063949229	2
1.72454076674528	0.0513033704602986	2
1.73965963236894	0.0664222360839632	2
1.75259337495267	0.0839457344194077	2
1.76327760655701	0.103814484032613	2
