x1	x2
1.6074679771562	1.87088542667483
1.65136349388863	1.89771942513534
1.69268998370589	1.92101228631213
1.7312904710057	1.94067824375658
1.76701834544733	1.95664545049448
1.7997378550505	1.96885617647766
1.8293245638577	1.97726695776782
1.85566577342766	1.9818486979466
1.87866090744686	1.98258672231013
1.89822185875766	1.97948078545839
1.91427329810757	1.97254503292989
1.92675294392541	1.96180791756349
1.93561179242905	1.94731207129098
1.9408143073669	1.92911413308077
1.94233856869367	1.90728453376317
1.9401763794814	1.88190723847547
1.93433333037109	1.85307944747056
1.92482882088021	1.8209112560382
1.91169603689831	1.78552527429499
1.89498188372879	1.74705620760902
1.87474687407079	1.70565039844025
1.8510649703828	1.66146533039835
1.82402338113046	1.61466909534902
1.79372231049626	1.56543982443781
1.76027466121979	1.51396508394959
1.72380569034483	1.46044123698266
1.68445261777521	1.40507277199066
1.64236418768512	1.34807159933337
1.5977001829929	1.28965631708121
1.55063089328981	1.23005144743617
1.50133653681728	1.16948664526724
1.45000663730803	1.10819588040837
1.39683935674646	1.0464165955335
1.34204078536224	0.984388841604611
1.28582419044582	0.922354393083815
1.22840922586503	0.860555845309187
1.17002110446413	0.799235696652799
1.11088973584062	0.738635418307352
1.05124883231483	0.678994514781565
0.991334986232344	0.620549578421009
0.931386722062847	0.563533341507008
0.871643527079297	0.50817372971729
0.81234486471187	0.454692920954243
0.753729174968031	0.403306413755065
0.6960328665877	0.354222109688039
0.639489305855713	0.307639414305681
0.584327807217084	0.263748361363446
0.530772631028923	0.222728765117231
0.479041993931009	0.184749405579265
0.429347097420287	0.149967251635732
0.381891180268852	0.118526726906682
0.336868600426354	0.0905590231561506
0.294463951993642	0.0661814659351916
0.254851222742515	0.045496936961078
0.218192997485735	0.0285933575012828
0.184639712371813	0.0155432367412656
0.154328964891533	0.00640328877175997
0.127384884039895	0.00121412143657283
0.103917564681317	-1.60693982473083e-10
0.0840225697219645	0.0027686868214263
0.0677805032061929	0.00951136220026064
0.0552566569307042	0.0202026220002075
0.0465007326170508	0.0348005583309247
0.0415466411083639	0.0532469199702936
0.0404123794677187	0.0754673531058004
0.0430999862618288	0.101371721084156
0.0495955747232607	0.130854501423986
0.0598694429054359	0.163795257768711
0.0738762593853656	0.200059183904305
0.0915553225368592	0.239497716446982
0.112830890898685	0.281949212325846
0.137612581703854	0.327239686751007
0.165795834222896	0.375183606973776
0.197262434209776	0.425584736816013
0.231881095426826	0.478237026673538
0.269508093966723	0.53292554348535
0.30998795088579	0.589427435006836
0.353154158513452	0.647512922630656
0.398829945706356	0.706946316962246
0.446829077270194	0.76748705037529
0.496956682774775	0.828890720842961
0.549010110034687	0.890910141459426
0.602779798614931	0.95329639022838
0.658050168843501	1.0157998548966
0.714600521966296	1.07817126784542
0.772205947259039	1.14016272631625
0.830638232110834	1.20152869353267
0.889666771310058	1.26202697658578
0.949059471990343	1.32141967726606
1.00858365092824	1.37947411235008
1.06800692112049	1.4359637001777
1.12709806480391	1.49066881068304
1.18562789031142	1.54337757636452
1.24337007038039	1.59388666199384
1.30010195974279	1.64200199116753
1.3556053900268	1.68753942809499
1.40966744018704	1.73032541329213
1.4620811808523	1.77019755210819
1.51264639113638	1.80700515525358
1.56117024659753	1.84060973071857
1.6074679771562	1.87088542667483
1.65136349388863	1.89771942513534
1.69268998370589	1.92101228631213
1.7312904710057	1.94067824375658
1.76701834544733	1.95664545049448
1.7997378550505	1.96885617647766
1.8293245638577	1.97726695776782
1.85566577342766	1.9818486979466
1.87866090744686	1.98258672231013
1.89822185875766	1.97948078545839
1.91427329810757	1.97254503292989
1.92675294392541	1.96180791756349
1.93561179242905	1.94731207129098
1.9408143073669	1.92911413308077
1.94233856869367	1.90728453376317
1.9401763794814	1.88190723847547
1.93433333037109	1.85307944747055
1.92482882088021	1.8209112560382
1.91169603689831	1.78552527429499
1.89498188372879	1.74705620760902
1.87474687407079	1.70565039844025
1.8510649703828	1.66146533039835
1.82402338113046	1.61466909534902
1.79372231049626	1.56543982443781
1.76027466121979	1.51396508394959
1.72380569034483	1.46044123698266
1.68445261777521	1.40507277199066
1.64236418768512	1.34807159933337
1.5977001829929	1.28965631708121
1.55063089328981	1.23005144743617
1.50133653681728	1.16948664526724
1.45000663730803	1.10819588040836
1.39683935674647	1.0464165955335
1.34204078536224	0.98438884160461
1.28582419044582	0.922354393083814
1.22840922586503	0.860555845309187
1.17002110446413	0.799235696652799
1.11088973584062	0.738635418307352
1.05124883231483	0.678994514781565
0.991334986232344	0.620549578421009
0.931386722062847	0.563533341507008
0.871643527079297	0.50817372971729
0.812344864711871	0.454692920954243
0.753729174968031	0.403306413755065
0.6960328665877	0.354222109688039
0.639489305855713	0.307639414305681
0.584327807217083	0.263748361363446
0.530772631028923	0.22272876511723
0.479041993931009	0.184749405579265
0.429347097420287	0.149967251635732
0.381891180268852	0.118526726906682
0.336868600426354	0.0905590231561506
0.294463951993642	0.0661814659351915
0.254851222742515	0.045496936961078
0.218192997485735	0.0285933575012828
0.184639712371813	0.0155432367412656
0.154328964891533	0.00640328877175999
0.127384884039895	0.0012141214365728
0.103917564681317	-1.60693994467174e-10
0.0840225697219645	0.00276868682142631
0.0677805032061928	0.00951136220026062
0.0552566569307041	0.0202026220002075
0.0465007326170508	0.0348005583309247
0.0415466411083639	0.0532469199702936
0.0404123794677187	0.0754673531058005
0.0430999862618288	0.101371721084156
0.0495955747232607	0.130854501423986
0.0598694429054359	0.163795257768711
0.0738762593853656	0.200059183904305
0.0915553225368593	0.239497716446983
0.112830890898685	0.281949212325846
0.137612581703854	0.327239686751007
0.165795834222896	0.375183606973776
0.197262434209776	0.425584736816013
0.231881095426826	0.478237026673538
0.269508093966723	0.53292554348535
0.30998795088579	0.589427435006836
0.353154158513452	0.647512922630656
0.398829945706356	0.706946316962246
0.446829077270194	0.76748705037529
0.496956682774775	0.828890720842961
0.549010110034687	0.890910141459426
0.602779798614931	0.953296390228379
0.658050168843501	1.0157998548966
0.714600521966296	1.07817126784542
0.772205947259039	1.14016272631625
0.830638232110834	1.20152869353267
0.889666771310058	1.26202697658578
0.949059471990343	1.32141967726606
1.00858365092824	1.37947411235008
1.06800692112049	1.4359637001777
1.12709806480391	1.49066881068304
1.18562789031142	1.54337757636452
1.24337007038039	1.59388666199384
1.30010195974279	1.64200199116753
1.3556053900268	1.68753942809499
1.40966744018704	1.73032541329213
1.4620811808523	1.77019755210819
1.51264639113638	1.80700515525358
1.56117024659753	1.84060973071857
